                  id   redshift        sdss.up    sdss.up_err        sdss.gp  sdss.gp_err     sdss.rp  sdss.rp_err        sdss.ip    sdss.ip_err        sdss.zp    sdss.zp_err 
 1237667442974851236  0.0248623     0.15831794    0.021350315     0.28365085  0.029091945  0.34709296   0.03565299      0.3682187    0.040309858     0.18373005    0.076071076 
 1237667443507855398  0.0266843     0.30323184    0.032459997       1.403018   0.14204788   2.8128233    0.2843527       3.950183     0.39999074       5.145609      0.5216276 
 1237667443508183121  0.0305557     0.08069595    0.011154737     0.22842276   0.02304865  0.34233364  0.034590136      0.3918713     0.03998842      0.4338938     0.05581589 
 1237667443508183290  0.0230378     0.14382458    0.020164737     0.31423312   0.03193356  0.40616336  0.041458234     0.42424655     0.04505087      0.4411251     0.07867961 
 1237667443508838489  0.0233763      1.8391209     0.18706495       7.296079   0.73022383  11.8885145    1.1892394      16.884438      1.6901486      19.985542      2.0053623 
 1237667443509362811  0.0231272      0.6339171     0.07502926      2.6282737   0.28626174    5.132332   0.54568785      7.3544297      0.7823412       9.648798      1.0214655 
 1237667443509559342  0.0257769      1.1219598     0.11390413      3.6780815   0.36812374   6.4834647    0.6488449       8.799414      0.8808921      11.143433       1.119245 
 1237667443510411444  0.0270345     0.16422719    0.021098975      0.6627753   0.06650577   1.1117134   0.11148214      1.4937512     0.15009128      1.7471322     0.18668075 
 1237667443510804694  0.0253853     0.13420877     0.01806917      0.3563119  0.035998266  0.56507635  0.057044182      0.7205088     0.07321654      0.8643058     0.10444459 
 1237667443510870074  0.0235145    0.049021464    0.009803964     0.19505896   0.01992915  0.36946276  0.038213216       0.509041    0.054685507      0.6329914     0.08269505 
 1237667443511328857  0.0232149     0.23118861    0.026440922      0.8251184   0.08274447   1.5096637   0.15138164      1.9876018     0.19974351      2.4853969     0.25731954 
 1237667443511787618  0.0201512     0.16380183    0.024612226     0.49449876   0.05009979  0.93668973   0.09441716       1.257382     0.12719882      1.6247902     0.18499431 
 1237667443511853233  0.0186082     0.52190024     0.05341157       1.088891  0.109124385   1.4269208   0.14318939       1.591947      0.1598744      1.7855183     0.18594429 
 1237667443512115311  0.0180607     0.38189584    0.048403434      1.0909445   0.11028449   1.8466723   0.18735416      2.5184178      0.2602278      2.6487405      0.2974279 
 1237667443512180814  0.0185554     0.11737209    0.014500627      0.3015585  0.030377919  0.42409983  0.043002788     0.48172307    0.049135726      0.6628539    0.078876354 
 1237667443512443018   0.025315     0.34707275     0.03641469      1.5747902   0.15805615   3.1669822   0.31745732       4.498513     0.45136738       5.654562      0.5681236 
 1237667444042432565   0.028641     0.23148885    0.026773259      0.7997804   0.08024262   1.5598277   0.15629159       2.148957     0.21552236      2.8384867      0.2896991 
 1237667444042825859  0.0296557      0.0736512   0.0140080005       0.248373  0.026443508  0.56993777   0.18297483      0.8591908     0.09228308      1.0442513    0.117406175 
 1237667444043350026  0.0277317     0.51819736    0.054141823      1.8942621   0.19984524   3.6201916   0.37350795      5.0252542     0.53697723       5.876668       0.591641 
 1237667444043350162  0.0270863     0.26820347    0.030771505      1.0482684   0.10523502   2.2316918   0.22420134      3.2363183     0.32548487       4.326807     0.43603274 
 1237667444043481328  0.0299272     0.07483676     0.00997442     0.28328264  0.028521754   0.5638709  0.056657534     0.76413924     0.07697107     0.96086675     0.10034345 
 1237667444044398613  0.0222851     0.51948136     0.53149253       2.144116    1.7575407    4.009703    3.1908154      5.6165643        4.45431       6.961974      5.2685885 
 1237667444044792027  0.0267951      0.6502992     0.06739829      2.2523103    0.2254129    4.185818   0.41881615       5.740929     0.57456744      7.3116126       0.735411 
 1237667444047282322  0.0226918      0.6439416      0.0699261      2.1376376   0.21532682   4.0622716   0.40922084       5.641508     0.56840503      6.9498158     0.70082164 
 1237667444047478843  0.0320766     0.32358563     0.05980184      1.3580774   0.15100345   2.9503396   0.31473902      4.5533137     0.49052247       6.148366      0.6474371 
 1237667444048003233  0.0200516     0.06392367    0.010025622     0.18321393  0.018769529  0.30861568   0.03131772     0.41436675     0.04280174      0.5511467     0.06770969 
 1237667444048134276  0.0228096     0.28412804    0.031744268      1.0976441  0.110461876   2.0544562   0.20648572       2.816142     0.28349128      3.6034367     0.36529782 
 1237667444048265289  0.0231273      0.3591366    0.037445936      1.7204949   0.17215112   3.5417364   0.35434783      4.9914684     0.49944404      6.4128017     0.64322233 
 1237667444048265307  0.0215388    0.086160734    0.013776688     0.24450918  0.025095064   0.4556039  0.046270527     0.54784286    0.056499463      0.6349313    0.080274194 
 1237667444048396291  0.0208672      1.0666919     0.10863869       4.755331    0.4756504   10.199822    1.0201138       14.76425      1.4766946      18.272898       1.829923 
 1237667444048461844  0.0235147     0.07868477    0.013107152     0.25705358  0.026741233  0.45479625  0.047187477     0.64042956     0.06636585      0.7716666     0.09344694 
 1237667444048461861  0.0195321     0.79413134     0.08179188      3.2291062   0.32415095      6.4634   0.64861846       9.156953      0.9191158      11.803635      1.1859385 
 1237667444048461862  0.0231735      0.3229638     0.03423545      1.4571512   0.14610824    2.993637   0.30003625       4.253342     0.42644566       5.511249      0.5541855 
 1237667444048461985   0.015226     0.26625848    0.028781084      0.5241254  0.052892733  0.60409474    0.0610449     0.60018814    0.061620343     0.68470734    0.080598675 
 1237667444048527399  0.0200533      0.7450276     0.07542307       3.691246   0.36995906   7.7963357    0.7814554      11.245028      1.1273371      14.255788      1.4286263 
 1237667444048527567  0.0252823     0.12867402    0.016464146     0.45747912  0.046268318    0.614547  0.062425043      0.6993132     0.07101916      0.7304471     0.08615935 
 1237667444048527614  0.0199885     0.12905122    0.015594759     0.50296646  0.050609276  0.94903976     0.095337      1.2850163     0.12918611      1.5363058     0.15862423 
 1237667444048593262  0.0290466     0.15091912    0.016675785     0.43705714   0.04384799  0.80522835   0.08071465      1.0642258     0.10683602      1.2608576     0.13016997 
 1237667444048593321  0.0261509     0.09520299    0.012975652     0.27976543  0.028290583  0.55612874   0.05599006     0.78873855    0.079691015     0.99757534    0.107569456 
 1237667444048658766  0.0259118     0.24006857    0.024961155     0.96817064   0.09689144   1.9359996   0.19369711      2.6911259     0.26930028      3.4452667     0.34600115 
 1237667444048658776  0.0208674     0.13477182    0.014256105     0.56191546  0.056306962    1.084243   0.10859038      1.4888161     0.14913645      1.8543891     0.18680677 
 1237667915956551770  0.0281303      0.2053782     0.02663111      0.4871472  0.049145106   0.7029181  0.070847265     0.80311286     0.08168826      0.7624514     0.09846443 
 1237667915957207163  0.0304102     0.15500773    0.019643791      0.5196519  0.052176423   0.9351996   0.09392454      1.2284766     0.12328865      1.3721696     0.14604056 
 1237667915957862415   0.030933       0.768663     0.08051918      3.9145591    0.3929167    8.027875   0.80523324       11.32088      1.1356426      14.316694       1.437611 
 1237667915958190170  0.0225605      0.6861222     0.07485944      1.9011985    0.1912275   2.5692155   0.25783315      2.9247983     0.29324013      3.1468818     0.32176638 
 1237667915958649114  0.0309693      0.5771943     0.06279464       2.175761   0.22146083    4.315709    0.4368917      5.9661136      0.6021229       7.630317      0.7703992 
 1237667916486475789  0.0311551     0.73303497     0.07865476      3.7198071    0.3883387    7.811184    0.8135876      11.176443      1.1675909      14.469159      1.4983511 
 1237667916489621680  0.0254591    0.048004195   0.0083931675      0.1678695  0.017019594   0.3179078   0.03211827       0.399887    0.040518973      0.4989682    0.054809105 
 1237667916490604564  0.0234168      0.9797141    0.101239726       3.653574    0.3656436   6.4705715    0.6489339       8.646865      0.8686328      10.429931      1.0464709 
 1237667916491325632  0.0222746     0.09435042    0.012146706      0.3922617   0.04031574   0.7479996  0.076647125     0.99944896     0.10216713      1.1789012     0.12099166 
 1237667916492243094  0.0237009     0.27184322    0.033481482      1.1176001   0.11280338   2.2655396    0.2269902       3.242874     0.32528508      4.2210135       0.426022 
 1237667444048658793  0.0313423     0.23564936    0.042335775     0.48688626   0.08152119   0.8247833   0.15530573       1.108436     0.22615433       1.042621     0.28905612 
 1237667444048658808  0.0227066     0.07472797    0.010289788     0.23727983  0.024002993  0.45308125    0.0456503      0.6121228    0.062020496      0.7259705    0.079636335 
 1237667444048658843  0.0263446      0.1342866    0.016000245      0.5647706   0.05706457   1.1345892   0.11480104      1.5582664      0.1578725      2.0286365      0.2085901 
 1237667444048658858   0.025707     0.31934005    0.034428176      1.3909866   0.13941057   2.8665736   0.28716704      4.0421524      0.4050309       5.023241     0.50621897 
 1237667444048723996  0.0177788  0.00051470665     0.01566204     0.27917197  0.040745817   0.9423457  0.115498655      1.1175584     0.14309777     0.35753533     0.18997678 
 1237667444048724320  0.0265296     0.10274827     0.01648003      0.3371591   0.03452517   0.6483023  0.066958375      0.8414777     0.08552116      1.0514834    0.119976915 
 1237667911128711275  0.0217067      0.2438103    0.027705286     0.58896196  0.059131548    0.813825   0.08180359       0.921702     0.09306557      0.8172635     0.09762908 
 1237667911131660544  0.0214636     0.21352991     0.03246553     0.29812253   0.03073366  0.36419395  0.037415545      0.4088012    0.044691827     0.45054832     0.08640894 
 1237667911138869358  0.0299842      0.1428559    0.017487582     0.30616847   0.03087219  0.40357974  0.041140754     0.47126064     0.04813417      0.5296483    0.059067067 
 1237667911142015269  0.0318158     0.08699028    0.022100305     0.32009196  0.033182386   0.4030727  0.041362703       0.449523    0.046934683     0.28242207     0.05948365 
 1237667911142277365  0.0302401     0.07510939    0.013229383     0.24328458  0.024702381  0.33556625  0.034194294      0.4280143    0.043838996     0.46331453    0.055596408 
 1237667916494143623  0.0210802     0.17453702    0.018820992     0.31758058   0.03189316   0.4317117  0.043392297     0.49592552    0.050069034      0.5752116    0.061565626 
 1237667917027213475  0.0229222     0.14422385    0.017127391     0.46153498   0.04628867  0.88825434   0.08904332       1.179599      0.1182911       1.457692     0.14829941 
 1237667917027737747  0.0259213      0.5103365    0.056164596      1.2455461   0.12476824   1.9510778    0.1953952      2.4109294      0.2415246        2.96791      0.3021387 
 1237667917027803306  0.0280143     0.12687635       0.013944     0.26103312  0.026191581  0.30946907     0.031112     0.35415888     0.03572405     0.40193695    0.043352835 
 1237667917027934261  0.0259304    0.047830366     0.07731565     0.23968749   0.23582426   0.3659568   0.32239303     0.46030873     0.34560192      0.3176465      0.4149488 
 1237667917028130864  0.0224789      1.4309325     0.14528413      5.1997385    0.5200746    9.250558   0.92518073      12.379412      1.2381293      15.246338       1.526304 
 1237667917028196679  0.0228888     0.18508965    0.027083376      0.3753259   0.03810748   0.5921963  0.060071204     0.71245736     0.07272239      0.6295487     0.08400898 
 1237667917028261920  0.0220199      1.5271468     0.15538108       4.827036     0.482828    9.354102   0.93556595      13.044816      1.3047216      15.989504      1.6009623 
 1237667917028589747  0.0219686     0.08650017    0.013146087      0.2856526  0.029345715  0.45947003   0.04906629      0.5687694    0.059644617     0.63263774    0.102119036 
 1237667917028851846  0.0245729     0.56468564     0.05967738      1.5131569   0.15163232   2.1807332   0.21837692      2.5991917     0.26037326      2.9400468      0.2985779 
 1237667917029572943  0.0241072    0.121421136    0.022498753     0.26794505  0.027688377   0.5035124   0.05103114     0.47955358     0.05076265      0.5250977     0.07766172 
 1237667967496159458  0.0209172      0.2838069    0.030088529      0.5204936  0.052183513   0.5725104  0.057653084      0.5665437    0.057709068      0.5999773    0.069965735 
 1237662683068694587  0.0252944     0.59561914    0.061302904      2.7099183   0.27847534   5.5404563    0.5813699      7.8453927     0.80753636       9.942654      1.0176218 
 1237667911661191227  0.0227507      0.9079724     0.09252175      2.4731607   0.24753343   3.7877605   0.37903157       4.768606     0.47724956      5.9391274       0.599553 
 1237667911661256940  0.0255716      0.1022092    0.011668598     0.42566076  0.042694435   0.8321722   0.08342128      1.1545209     0.11573334      1.4240831     0.14454393 
 1237667911662305445  0.0234357     0.15814663     0.04610191     0.43608072   0.07266943   0.5100626   0.09191192     0.54567873     0.10028934     0.33949676     0.14022286 
 1237667911663485035  0.0312339    0.096296206    0.012699679      0.2977473  0.030247599   0.5574205  0.056277834     0.74635476    0.075674176     0.97925377    0.105314754 
 1237667911664861236  0.0154886     0.22527036     0.07299197      1.9762427   0.47659674    4.282531    1.0426764      6.8365793      1.5337913       5.162115      1.9890109 
 1237667911665582165  0.0235174      1.5131335     0.17128316      5.6725764    0.6332139   11.191805    1.1996312      16.473192       1.759298      21.979782       2.314738 
 1237667911665844236  0.0241129      0.7137547    0.073206104      3.5187285    0.3530034    7.386655    0.7418494      10.481614      1.0524778      13.076279      1.3116809 
 1237667911665844356  0.0214002     0.11835221    0.016598508     0.43508264  0.043718457   0.8483127   0.08513449      1.1932807    0.119832814      1.2739688     0.13617238 
 1237668270825078838  0.0226955      0.8167925       0.085184       3.471772   0.34755376    7.690733   0.76965576      10.263383      1.0269417      12.983759      1.3029741 
 1237668270826061993  0.0257238     0.35948065     0.03727943      1.1510655    0.1152566   1.8456061      0.18475      2.3733923     0.23763184      2.7768533     0.28090203 
 1237668270828552262  0.0208299     0.35147825     0.03590828      0.9474854  0.095608935   1.5829517   0.15919353      2.1953611     0.22005345       2.716004      0.2733088 
 1237668270835892531  0.0223017      0.8537986     0.08735371      1.9922248   0.19952075    2.683375   0.26887083      3.0111976      0.3018603      3.5125563      0.3590248 
 1237668270836351029  0.0249318      2.2399967     0.22695717         7.1996   0.72170395   12.936006     1.297554      17.759594      1.7806991        22.6497      2.2779906 
 1237668270836416656   0.024881      0.3545561    0.038193967      0.9296295   0.09329128   1.2856317   0.12889689      1.4483734     0.14575063      1.4522765     0.15682419 
 1237667911675871274  0.0187181    0.086418055    0.015662694     0.21971843   0.02678239   0.3066701  0.035898373     0.33393326      0.0402014      0.2807359    0.051633026 
 1237667911680851988  0.0298062     0.06747236    0.029956615     0.33032095  0.036383882  0.63857234  0.073534735      0.7037506     0.08230545      0.7813852     0.11459173 
 1237667912197603461  0.0283932     0.19900648     0.02084755     0.40938333  0.041043274  0.48678896   0.04885299      0.5540152    0.056028597     0.55489427     0.06126318 
 1237667912198914194  0.0319817     0.18578047    0.024234744      0.3267578  0.033392712   0.4245881  0.043228228       0.497947    0.051650755     0.53494203     0.07246199 
 1237667912202518773  0.0226899     0.11011833    0.014265393     0.27097607  0.027415317   0.4923188   0.04958896     0.70439994     0.07125145      0.7621099     0.08238139 
 1237667912202715273  0.0230814     0.09979905    0.012922149     0.40444297   0.04062313   0.7563555   0.07588599      1.0076113     0.10125299      1.2617619     0.13031629 
 1237667912202780759  0.0228717      0.2591219    0.026832193      1.1822026   0.11843622    2.369911   0.23738176       3.297412     0.33030155      4.3180556       0.433374 
 1237667912206254118  0.0173869     0.24524938    0.025330434      1.0746431  0.107714444   2.1076484   0.21110758      2.8706462      0.2874684      3.6765432      0.3687594 
 1237667912208351385  0.0237097     0.24034841     0.05409424     0.73544705    0.0819201   1.1852907   0.16802563      1.4805254     0.16027342      1.6678702     0.20125034 
 1237667912209989758  0.0233351     0.16936183    0.019536467      0.3474735  0.035557285  0.47922674   0.04888073      0.5837684     0.06137652     0.70907205     0.08041314 
 1237667912211300452  0.0262084     0.12087923    0.015694996     0.36772862  0.037214316   0.4492166   0.04539793     0.52310723       0.053299      0.5537422    0.065608844 
 1237667912739455147  0.0233734     0.15863165    0.018135965      0.6938958   0.07039625   1.3480734   0.13592517      1.8285643     0.18577553      2.2569072     0.22979867 
 1237667912739520806  0.0240409     0.24422452    0.033742685      0.3634601   0.03710213  0.50722724   0.05190432     0.57348686    0.061009064      0.6729044    0.101810165 
 1237667912739848346  0.0208963     0.47240707    0.050472684      1.1418651   0.11491322   1.6284622   0.16375896      2.0231402     0.20520367      2.2463708      0.2322765 
 1237667912741224585  0.0222307      1.0398374     0.11522181      4.6879177   0.46994567    8.842783    0.8866088      11.824674      1.1830332      14.572215      1.4724672 
 1237662697567617134  0.0323077      0.2606814    0.027737048       1.015954  0.102022916   2.0289974   0.20359893      2.9579585     0.29645613      3.9036357      0.3930996 
 1237667912744960079  0.0242963      0.4506418    0.046088576      1.0649331   0.10658862   1.4909885   0.14958762       1.764062     0.17668787      2.0065222      0.2027954 
 1237667912748957839  0.0266493      0.4216201    0.044835307       1.722315   0.17296217   3.3347309   0.33485448       4.590575     0.46055812      5.8312654      0.5869012 
 1237667912748957885  0.0287834     0.24918318    0.033102997     0.68096924   0.06852895    1.112451  0.111522205      1.3583266     0.13700446      1.5125223     0.16527788 
 1237667912748957973  0.0274663    0.045419943    0.010449932     0.30232295  0.030354315   0.4566882  0.045846477     0.57094175    0.057395067      0.6541174     0.06866341 
 1237662698640506996  0.0289539       0.538002     0.05562514      2.3762891    0.2377582   4.7906575    0.4792385       6.749733      0.6752847       8.593503     0.86106575 
 1237667914348888201  0.0270066      0.5530556    0.057725254      1.3425549    0.1344914    1.952145    0.1954008      2.3359652     0.23410855      2.8317816      0.2880464 
 1237667914877894680  0.0178136       1.550508     0.15824795       4.577354    0.4583872   6.8726444    0.6880866       8.439528      0.8445609       9.679304      0.9741562 
 1237667914878812251  0.0325825      0.5901005     0.06496613      3.3605332   0.33640045   7.3288045   0.73346716      10.600754      1.0607764      14.039365      1.4070611 
 1237667914879926319  0.0214981     0.23416713    0.025750829      1.0901495   0.10931436   2.1383443   0.21419585      2.9525754     0.29573217      3.5665553     0.35856912 
 1237667914882809866  0.0229031     0.14993477    0.023561165      0.3967073  0.064012535   0.6230765   0.08318924      0.8549121     0.08975412     0.88277274     0.11190777 
 1237667914882941092  0.0247211    0.114250086    0.018240474     0.29082525   0.03348042   0.3579065   0.05346663      0.4129969     0.07521341      0.3104983    0.095784314 
 1237667915412865180  0.0177402     0.21032654     0.02613768     0.48983857  0.049347214  0.56575614  0.057155024     0.64298713     0.06559009      0.5594113    0.075455405 
 1237667915416797266   0.018103     0.20950903    0.028648803      1.8230034   0.19007263    3.567542   0.37605578       4.968171      0.5256939       5.843385     0.59897757 
 1237667915416797454  0.0205311    0.012891837    0.010880298     0.25394204   0.02578368   0.4114291  0.041606735     0.55848825    0.056638137      0.6663389     0.07586155 
 1237667915416862884  0.0225332      0.4622683    0.062058967      1.5597591   0.15854618   3.0941303   0.31236583      4.2485766      0.4319541       5.595212      0.5760657 
 1237662225692557499  0.0312703     0.83948904    0.086420156       2.350651   0.23566194   3.9502914    0.3953788      5.2857122     0.52905864      6.5590167      0.6603527 
 1237667915416862916  0.0213071     0.19092415    0.021156203     0.63633615    0.0637401   0.9328748   0.09349079      1.0897905     0.10960521      1.2332919     0.12882365 
 1237667915416862948  0.0208295      0.4225901    0.044945955      1.8386121   0.18597981    3.709293   0.37463874       5.192453      0.5244401      6.7087564     0.68035996 
 1237667915416862962  0.0196727     0.17592362    0.024243731     0.39704502  0.040200718   0.8003216   0.08065186      1.0731057     0.10818822      1.4226611     0.15264474 
 1237667915418370170   0.022899     0.22388902    0.030626241      0.5799557  0.059101228   0.7865109   0.08447193      0.8341765     0.08998564      0.8905149     0.11642986 
 1237667915419091073  0.0247033     0.26923493    0.034358624      1.0826585  0.108779624   1.5754611   0.15858656       1.850029     0.18706986      1.9908363     0.21267875 
 1237667915952619643  0.0317251     0.45602834     0.04732462      1.9369926   0.19414082   3.9487605   0.39574483      5.5529594      0.5564739      7.0391674      0.7062555 
 1237667915952816174  0.0208237     0.56641436     0.05887692      1.1566397  0.116680056    1.574944   0.16044897      1.7566016     0.18002316      1.9678178     0.20314442 
 1237667915953340580  0.0203802      0.6228357     0.06507472      1.7110324   0.17131907   2.5127118    0.2519338       3.023339     0.30289868      3.3308702     0.33880293 
 1237667915953406187  0.0234767     0.23926862     0.02491686      1.0362653   0.10417126   2.0241957   0.20330872      2.8043184      0.2816418      3.4927506       0.351119 
 1237667915953537244  0.0246786     0.20800887     0.02245428      0.9624949   0.10252133   1.8932163   0.20044802      2.6326432     0.27952558      3.2001114     0.32258922 
 1237667915953537305  0.0227001     0.10444141    0.013704988     0.43374947  0.043549154   0.8107748   0.08133362      1.0906811     0.10945349      1.3251886     0.13622004 
 1237667915955568665  0.0217961     0.56744325     0.05891314      2.9782023   0.30350474   6.3472705   0.64532393       9.349626      0.9493732      12.148409      1.2260767 
 1237667915955568666  0.0213389     0.08911214    0.009801289      0.4871504  0.048770364    1.009853   0.10107191      1.4104689     0.14116856      1.8322802     0.18389344 
 1237667915955568918  0.0226569     0.17688757     0.02192737      0.5378113  0.053995397  0.88883483   0.08928023      1.1056526    0.111174464      1.2711924     0.13565227 
 1237667915955568932  0.0246636     0.36300504     0.04087104      1.4554498   0.14574532   2.8525832   0.28559533      3.9842014      0.3997513       4.815094     0.48752657 
 1237667915955634489  0.0239239      0.5494404      0.0656846      2.3791611   0.24195594    4.961335   0.50482297      7.1990943      0.7323336       9.248222     0.93353164 
 1237667915955634490  0.0207723    0.038532216    0.012559548      0.2649977   0.03259695   0.5789085   0.07228663     0.86237866     0.10568859      1.1186116    0.119536854 
 1237667915955699947  0.0261073    0.087263495    0.010902369     0.31481883  0.031619772   0.4705094  0.047329452      0.5651707     0.05687017     0.58096015    0.061985698 
 1237667915955765399   0.025608     0.38727364     0.04008394     0.92698455   0.09301776    1.379025   0.13905583      1.6919976     0.17525817      1.9286082     0.20591733 
 1237667915955765491  0.0232673     0.20007937     0.04093083       1.208036  0.122109264   1.7560943   0.17649242      2.0641222      0.2101219       0.914831     0.17975342 
 1237667915957141635   0.030742      0.6770106    0.071469955      2.0715554   0.20735434   3.4287531    0.3431442       4.555439     0.45592073      5.5722346        0.56246 
 1237667915957207205  0.0307845     0.04581145   0.0058518965     0.21561511   0.02216682  0.37736094   0.03893085      0.5689524    0.058086835     0.66024405     0.06848677 
 1237667915957731407  0.0180796     0.18965097    0.028940404      0.5708032   0.05773849  0.76549625  0.077069886      0.8100408     0.08346547      0.7427553     0.10648769 
 1237667915959042208  0.0221569     0.32715732      0.0390006      0.9190262   0.09234756   1.3863074   0.14119406      1.8725926     0.18808804      2.0352647     0.21675895 
 1237667916489228329   0.020174      2.1363778     0.21804263       7.347336   0.73511165    12.75598    1.2761238      16.356693      1.6362958      18.238182      1.8291409 
 1237667916489228447  0.0228904     0.39128745     0.04124404      1.0955875   0.11203722   1.7018648   0.17820185      2.1039722     0.21480243      2.4347885      0.2480232 
 1237667916489883756  0.0260775     0.27157208    0.028279766       1.274471   0.12866446   2.6160865    0.2639519      3.7071226        0.37407       4.754198     0.48012966 
 1237667916489949244  0.0231544      1.3884765     0.14039205       7.764421   0.77991164    16.58393    1.6659222      23.754128      2.3864734      30.505346      3.0595624 
 1237667916489949422   0.020618      0.2921486    0.032538302       1.224297   0.12259618    2.371194   0.23735815      3.2387605     0.32425585       4.051585      0.4076058 
 1237667916491325649  0.0240242     0.09116465    0.012056003      0.4689807  0.047049772  0.91824454   0.09202367      1.2550098     0.12583074      1.5440134     0.15653293 
 1237667916491653158   0.021482     0.63366795     0.06608004      1.6150364   0.16224937    2.239023   0.22556534      2.8668823     0.28904504      2.8212302     0.28994152 
 1237667916492701808  0.0240164      0.4629484      0.0533828      1.1917267   0.12713216   1.8950901   0.21666352      2.3137832     0.27648386      2.2482214     0.30436236 
 1237667916492701850  0.0244433     0.07407551    0.010173822     0.30715907  0.030887844  0.56893736   0.05716279      0.7581148     0.07625566      0.9238338     0.09516872 
 1237667916492767305  0.0250007     0.17986344    0.020709045     0.60343844   0.06050465   1.0406722   0.10428209      1.3640461     0.13677807       1.600006      0.1634057 
 1237667917027999932  0.0265438      0.1358956     0.01489186     0.29119906   0.02921053  0.37767804   0.03791841     0.43245605    0.043502714      0.4894805     0.05180487 
 1237667917028065309  0.0235114      0.9221717    0.093682155       5.318896     0.653885   10.620419    1.1746802      15.516611      1.6603906      19.923866       2.089441 
 1237667917028720646  0.0249381     0.08789786    0.014211754      0.3411839   0.03667315  0.48878023   0.05224659     0.62599003      0.0690612      0.5608103     0.06485218 
 1237667917029048468  0.0223331     0.29631203    0.034621693     0.78075916  0.078353256   1.0473435   0.10510087      1.2636336     0.12730531      1.1563551     0.12744278 
 1237667917029179472  0.0249445      0.9876188     0.10058865      4.8708034   0.48834512   10.134729    1.0157855      14.547181      1.4580818      18.961681      1.9004736 
 1237667917029441808  0.0249416     0.11574324    0.016957073     0.27264193  0.027640104  0.39288715  0.039894618     0.46832925     0.04791173       0.551505    0.065711156 
 1237662236392947850  0.0194602      1.5306032     0.16026337      3.4328215   0.34460318   4.9865713    0.4999011       6.234535      0.6250446       8.936404     0.90951055 
 1237662236393406704  0.0253485    0.038006537    0.007511629     0.16508356  0.016831795  0.30378368  0.030806344     0.39730927    0.040672086     0.45385146     0.05139133 
 1237667967494586713  0.0307027     0.19477196    0.027267348     0.37951618   0.03873556  0.58923614  0.059489112     0.61913484     0.06471189      1.0233182     0.12525508 
 1237667968032899092  0.0158339      2.4727373     0.25034943      13.555375    1.3594182   27.508411    2.7632575      40.085407        4.03259      51.092293      5.1554728 
 1237661948642525189  0.0320117     0.42318955     0.04544005      1.6797624   0.16851017    3.376051     0.338346      4.7983327     0.48059008      6.0504994      0.6073487 
 1237662236393668734  0.0215902     0.34287608    0.038497813     0.86271775   0.08665447   1.1622996  0.116957106      1.2524068     0.12636857      1.3152969     0.14449517 
 1237662236398191045   0.032802     0.25233585    0.033860788      0.6461023   0.06640969   0.9444618   0.09566928      1.0970718     0.11276289       1.045216     0.14448698 
 1237662236403761396  0.0172426    0.027161323    0.013729634     0.18390845  0.019405562   0.3298107  0.034136575     0.42953205     0.04472785     0.48256207    0.064281166 
 1237661948649472143  0.0320046     0.19739874    0.026538748     0.60400784   0.06177391    0.997835   0.10105675      1.3896158      0.1418925       1.798267     0.18878956 
 1237661948651438269  0.0225525     0.97628653     0.10497332      2.8663094   0.28722954    4.629179   0.46351558      5.7157645     0.57267517      6.6541553      0.6745954 
 1237661949171728555  0.0317432    0.085979484     0.01027231     0.21139498   0.02129165   0.3194719  0.032170825     0.39884648    0.040290616      0.5043102     0.05453949 
 1237661949176709245  0.0254454      0.2523342    0.034008257     0.71352434   0.07253657   1.0098618   0.10706817      1.1221963     0.11523439      1.0730822     0.13272032 
 1237662236940501019   0.016084     0.82714844     0.09858792      3.9618106   0.43290147     8.37735    0.9036055      12.214627       1.326172      15.785779       1.673749 
 1237668270825078812  0.0227472      0.6510822    0.067279376      2.8756115   0.28777984   6.0431166     0.604625       8.636911     0.86422217      10.845765       1.087037 
 1237661949180706904  0.0273182      0.0584574    0.009329773     0.19257241  0.019563012  0.31339723  0.031974565     0.40906343    0.041714344       0.506407    0.054535355 
 1237661949182017667  0.0259642     0.37029776    0.045585178     0.97376865  0.098233186   1.2662821   0.12746623      1.4581883     0.14736146      1.6389627     0.17863561 
 1237661949186474090  0.0308835     0.12831892    0.016297761     0.63793325   0.06395146   1.2131214   0.12147885       1.646992     0.16490103      1.9544698     0.19728097 
 1237661949192306879  0.0229075     0.41088197    0.056216687      1.9672562   0.20436281    3.086601   0.32658607      3.7655177     0.38875508      3.8407867     0.40037122 
 1237661949193159023  0.0280673     0.05549747     0.01993758      0.1972553  0.021605048   0.3113446  0.032392018      0.3967025    0.042908654     0.28472108     0.06835987 
 1237661949198467387  0.0297618     0.14136642    0.015893623     0.48012626  0.048163228  0.72661644   0.07289945      0.9002514    0.090365686      1.0603582      0.1079159 
 1237661949200039961  0.0305168     0.26179343    0.030789997      0.7704924  0.077444814    1.125182   0.11306572      1.4282625     0.14374627      1.5666244     0.16194956 
 1237661949709123700  0.0240443     0.21442972    0.022472372      0.5456596  0.054653727   0.7798313   0.07812358     0.91019523    0.091259725      0.9695067     0.10054054 
 1237662236942139467  0.0243551        1.11618     0.11815339       6.768315   0.67842704    14.73353    1.4769154      21.681894      2.1743078         27.648       2.770987 
 1237662236943319167  0.0257368     0.09328327     0.01521299     0.32599846  0.033065666   0.5328868  0.053833798       0.701424      0.0708164      0.9042178     0.09707664 
 1237661949712597149  0.0325309     0.11452389    0.019218126     0.39608493  0.040147617   0.6635274   0.06698634     0.88446575     0.08944176      0.8447158     0.10718764 
